rgz_name,name
ЉУБИЧЕВСКИХ ВИТЕЗОВА,Љубичевских витезова
ЉУБОМИРА МАНОЈЛОВИЋА ПРИЛАЗ 1,Љубомира Манојловића прилаз 1
ЉУБОМИРА МАНОЈЛОВИЋА ПРИЛАЗ 2,Љубомира Манојловића прилаз 2
ЉУКОВО ПУСТАРА,Љуково пустара
ЉУТИ БРЕГ,Љути брег
ЉУТИ ДОЛ,Љути дол
ЉУТИ КРШ,Љути крш
ЉУТОВО САЛАШИ,Љутово салаши
МАГЛОВАЧКА УЛИЦА,Магловачка
МАДАРАШКИ САЛАШИ,Мадарашки салаши
МАЖУРАНИЋЕВА УЛИЦА,Мажуранићева
МАЈОРСКА УЛИЦА,Мајорска
МАЈСКОГ УРАНКА,Мајског уранка
МАЈУРСКИХ ЖРТАВА,Мајурских жртава
МАКСИМА БРАНКОВИЋА 1 ДЕО,Максима Бранковића 1. део
МАЛА БОСНА САЛАШИ,Мала Босна салаши
МАЛА ЈАРУГА,Мала јаруга
МАЛА ЈАСИКОВА,Мала јасикова
МАЛА МАХАЛА,Мала махала
МАЛА ПАЛАНКА,Мала паланка
МАЛА ПАПРАТНА,Мала папратна
МАЛА ПЕРУНИКА,Мала перуника
МАЛА ПЕТРЖА,Мала Петржа
МАЛА ПЕШТА,Мала Пешта
МАЛА ПЛАНА,Мала плана
МАЛА ПОМИЈАЧА,Мала помијача
МАЛА ПРЕВИЈА,Мала Превија
МАЛА ПРЕКО РЕКЕ,Мала преко реке
МАЛА ПУСТАРА,Мала пустара
МАЛА РАВАН,Мала раван
МАЛА РАДА,Мала рада
МАЛА РАЈНА,Мала Рајна
МАЛА РАМАЋА,Мала Рамаћа
МАЛА РЕКА,Мала река
МАЛА РИЈЕКА,Мала ријека
МАЛА РУДИНА,Мала рудина
МАЛА СЛАНА,Мала слана
МАЛА СТАЗА,Мала стаза
МАЛА СТРАНА,Мала страна
МАЛА СУГУБИНА,Мала Сугубина
МАЛА ТИСНИЦА,Мала Тисница
МАЛА ТРЕШЊЕВИЦА,Мала Трешњевица
МАЛА ТУПАНАСКА,Мала тупанаска
МАЛА УЖИЧКА,Мала ужичка
МАЛА УЛИЦА,Мала
МАЛА ЧЕСМА,Мала чесма
МАЛА ШУМА,Мала шума
МАЛАЈНИЧКА УЛИЦА,Малајничка
МАЛЕ МЕЂЕ,Мале међе
МАЛЕ МЕЂЕ 28 НОВА,Мале међе 28. нова
МАЛЕ МЕЂЕ 29 НОВА,Мале међе 29. нова
МАЛЕ МЕЂЕ 30 НОВА,Мале међе 30. нова
МАЛЕ МЕЂЕ 31 НОВА,Мале међе 31. нова
МАЛЕ МЕЂЕ 32 НОВА,Мале међе 32. нова
МАЛЕ МЕЂЕ 33 НОВА,Мале међе 33. нова
МАЛЕ МЕЂЕ 34 НОВА,Мале међе 34. нова
МАЛЕ МЕЂЕ 35 НОВА,Мале међе 35. нова
МАЛЕ МЕЂЕ 36 НОВА,Мале међе 36. нова
МАЛЕ МЕЂЕ 37 НОВА,Мале међе 37. нова
МАЛЕ МЕЂЕ 38 НОВА,Мале међе 38. нова
МАЛЕ МЕЂЕ 39 НОВА,Мале међе 39. нова
МАЛЕ МЕЂЕ 40 НОВА,Мале међе 40. нова
МАЛЕ МЕЂЕ 41 НОВА,Мале међе 41. нова
МАЛЕ МЕЂЕ 42 НОВА,Мале међе 42. нова
МАЛЕ МЕЂЕ 43 НОВА,Мале међе 43. нова
МАЛЕ МЕЂЕ 44 НОВА,Мале међе 44. нова
МАЛЕ МЕЂЕ 45 НОВА,Мале међе 45. нова
МАЛЕ МЕЂЕ 46 НОВА,Мале међе 46. нова
МАЛЕ МЕЂЕ 47 НОВА,Мале међе 47. нова
МАЛЕ МЕЂЕ 48 НОВА,Мале међе 48. нова
МАЛИ ПРОКОП 1 ДЕО,Мали прокоп 1. део
МАЛИНАРСКА УЛИЦА,Малинарска
МАЛО РУЈИШТЕ 1 ДЕО,Мало Рујиште 1. део
МАЛО РУЈИШТЕ 2 ДЕО,Мало Рујиште 2. део
МАЛО РУЈИШТЕ 3 ДЕО,Мало Рујиште 3. део
МАЉЕНСКА УЛИЦА,Маљенска
МАЉЕНСКОГ ОДРЕДА,Маљенског одреда
МАНАСИЈСКА УЛИЦА,Манасијска
МАНАСТИРСКА УЛИЦА,Манастирска
МАНДИНА УЛИЦА,Мандина
МАНДИЋА МАЛА,Мандића мала
МАНОВСКА МАХАЛА,Мановска махала
МАРИНА ДРЖИЋА 1.ПРИЛАЗ,Марина Држића 1. прилаз
МАРИНКОВИЋА УЛИЦА,Маринковића
МАРИЧКА УЛИЦА,Маричка
МАРКОВИЋЕВА УЛИЦА,Марковићева
МАРКОВСКА МАХАЛА,Марковска махала
МАРТОВСКИХ ЖРТАВА,Мартовских жртава
МАРШАЛА ТИТА 1 ПРИЛАЗ,Маршала Тита 1. прилаз
МАРШАЛА ТИТА 2 ПРИЛАЗ,Маршала Тита 2. прилаз
МАСАРИКОВ ТРГ,Масариков трг
МАТАВУЉЕВА УЛИЦА,Матавуљева
МАТАРУШКА УЛИЦА,Матарушка
МАТИЈЕВИЋА БРДО,Матијевића брдо
МАТИЋА МАЛА,Матића мала
МАХАЛА КОЈИНА ЛУКА,Махала Којина лука
МАХАЛА КОЧИН ЛУГ,Махала Кочин луг
МАХАЛА КУСИ ДОЛ,Махала Куси дол
МАХАЛА МЕЗИНА БАРА,Махала Мезина бара
МАЦЕДОНСКИ САЛАШИ,Мацедонски салаши
МАЧВАНСКИ ПАРТИЗАНСКИ ОДРЕД,Мачвански партизански одред
МАЧВАНСКОГ ОДРЕДА,Мачванског одреда
МАШОВИЋА МАХАЛА,Машовића махала
МЕАНДАРСКА УЛИЦА,Меандарска
МЕГАРСКА УЛИЦА,Мегарска
МЕДЛИНШКА УЛИЦА,Медлиншка
МЕЛЕНАЧКОГ ОДРЕДА,Меленачког одреда
МИЛАНА ГЛИГОРИЈЕВИЋА 1 ПРИЛАЗ,Милана Глигоријевића 1. прилаз
МИЛАНА МИТРОВИЋА 1 ДЕО,Милана Митровића 1. део
МИЛАНА МИТРОВИЋА 2 ДЕО,Милана Митровића 2. део
МИЛАНА МИТРОВИЋА 3 ДЕО,Милана Митровића 3. део
МИЛАНА МИТРОВИЋА 4 ДЕО,Милана Митровића 4. део
МИЛАЧКА МАЛА,Милачка мала
МИЛЕВЕ МАРИЋ АЈНШТАЈН ПРИЛАЗ,Милеве Марић Ајнштајн прилаз
МИЛЕШЕВСКА УЛИЦА,Милешевска
МИЛИЈИНЕ ЊИВЕ,Милијине њиве
МИЛИЋ ОД МАЧВЕ,Милић од Мачве
МИЛИЋА МАЛА,Милића мала
МИЛОВАНА МИЛЕНКОВИЋА  2 ДЕО,Милована Миленковића 2. део
МИЛОВАНА МИЛЕНКОВИЋА  3 ДЕО,Милована Миленковића 3. део
МИЛОВАНА МИЛЕНКОВИЋА  4 ДЕО,Милована Миленковића 4. део
МИЛОВАНА МИЛЕНКОВИЋА  5 ДЕО,Милована Миленковића 5. део
МИЛОВАНА МИЛЕНКОВИЋА  6 ДЕО,Милована Миленковића 6. део
МИЛОВАНА МИЛЕНКОВИЋА  7 ДЕО,Милована Миленковића 7. део
МИЛОВАНА МИЛЕНКОВИЋА  9 ДЕО,Милована Миленковића 9. део
МИЛОВАНА МИЛЕНКОВИЋА 10 ДЕО,Милована Миленковића 10. део
МИЛОВАНА МИЛЕНКОВИЋА 11 ДЕО,Милована Миленковића 11. део
МИЛОВАНА МИЛЕНКОВИЋА 3 ДЕО,Милована Миленковића 3. део
МИЛОШЕВ КРАК,Милошев крак
МИСЕ ТОДОРОВИЋА 1 ДЕО,Мисе Тодоровића 1. део
МИЋИЋА МАЛА,Мићића мала
МИЋИЋА УЛИЦА,Мићића
МИЧА-ФЕХЕР САЛАШИ,Мича-Фехер салаши
МИЏОРСКА УЛИЦА,Миџорска
МИШАЉКИНА МАХАЛА,Мишаљкина махала
МИШАРСКА УЛИЦА,Мишарска
МИШИНСКА МАХАЛА,Мишинска махала
МИШИЋЕВО САЛАШИ,Мишићево салаши
МЛАВСКА УЛИЦА,Млавска
МЛАВСКИ КЕЈ,Млавски кеј
МЛАВСКОГ ОДРЕДА,Млавског одреда
МЛИНАРСКА УЛИЦА,Млинарска
МЛИНСКИ ТРГ,Млински трг
МОКРИНСКА УЛИЦА,Мокринска
МОКРИНСКОГ ОДРЕДА,Мокринског одреда
МОЛЕРОВА УЛИЦА,Молерова
МОЛСКИ КЕЈ,Молски кеј
МОМЧИЛА МИЛОВАНОВИЋА-ПРИЛАЗ,Момчила Миловановића прилаз
МОНИКИНА УЛИЦА,Моникина
МОРАВСКА 1 ДЕО,Моравска 1. део
МОРАВСКА 2 ДЕО,Моравска 2. део
МОРАВСКА 3 ДЕО,Моравска 3. део
МОРАВСКЕ ДИВИЗИЈЕ 1.ПРИЛАЗ,Моравске дивизије 1. прилаз
МОРАВСКИ КЕЈ,Моравски кеј
МРТВАРНИЧКА МАХАЛА,Мртварничка махала
МУТАПОВА УЛИЦА,Мутапова
МУЦИЈЕВА УЛИЦА,Муцијева
НАДЕЛСКА УЛИЦА,Наделска улица
НАКЕ СПАСИЋ,Наке Спасић
НАРОДНО ОСЛОБОДИЛАЧКЕ ВОЈСКЕ,Народно ослободилачке војске
НАСЕЉЕ З. ПОЉЕ МАЛА ПРУГА 2ДЕО,Насеље З. поље мала пруга 2. део
НАСЕЉЕ ЗБРАТИМЉЕНИ ГРАДОВИ,Насеље Збратимљени градови
НАСЕЉЕ ЗЕМУН ПОЉЕ МАЛА ПРУГА,Насеље Земун поље Мала пруга
НАСЕЉЕ КОД БЕНЗИНСКЕ ПУМПЕ,Насеље код бензинске пумпе
НАСЕЉЕ ТЕРМОЕЛЕКТРАНЕ,Насеље термоелектране
НЕГОВАНОВИЋА МАЛА,Неговановића мала
НЕМАЧКИХ ИНТЕРНИРАЦА,Немачких интернираца
НЕРЕЗИНСКА УЛИЦА,Нерезинска
НИКА СТРУГАРА 1 ПРИЛАЗ,Ника Стругара 1 прилаз
НИКОЛАЈА Р. КОРСАКОВА,Николаја Р. Корсакова
НИКОЛЕ БАБОВИЋА -БИМБАШЕ,Николе Бабовића - Бимбаше
НИКОЛЕ ТЕЛСЕ,Николе Тесле
НИКОЛЕ ТЕСЛЕ 3 ДЕО,Николе Тесле 3. Део
НИНКОВИЋА МАЛА,Нинковића мала
НИШКА УЛИЦА,Нишка
НОВА МАЛА,Нова мала
НОВА ПИЈАЦА,Нова пијаца
НОВА УЛИЦА,Нова
НОВА-4 ЛУГОВО НАСЕЉЕ КОД ЕЛАНА,Нова-4 Лугово насеље код Елана
НОВИ ЗЛОТСКИ ПУТ,Нови Злотски пут
НОВО НАСЕЉЕ 1 ДЕО,Ново насеље 1. део
НОВО НАСЕЉЕ 2 ДЕО,Ново насеље 2. део
НОВО НАСЕЉЕ 3 ДЕО,Ново насеље 3. део
НОВО СЕЛО 2,Ново Село 2
НОВОСАДСКА УЛИЦА,Новосадска
НОСИОЦА АЛБАНСКЕ СПОМЕНИЦЕ,Носиoца Албанске споменице
ЊЕГОШЕВ ТРГ,Његошев трг
ЊЕГОШЕВА УЛИЦА,Његошева
ОБАРАК-КРАК 1,Обарак - крак 1
ОБЗИРСКИХ ЖРТАВА,Обзирских жртава
ОБИЛИЋ САЛАШИ,Обилић салаши
ОБИЛИЋЕВА УЛИЦА,Обилићева
ОБЛОГЛАВСКА УЛИЦА,Облоглавска
ОБРАДОВИЋЕВА УЛИЦА,Обрадовићева
ОБУЋАРСКА УЛИЦА,Обућарска
ОГАШУ БАРНИ ДЕО,Огашу Барни део
ОЗРЕНСКИХ ЛИВАДА,Озренских ливада
ОЗРЕНСКОГ ОДРЕДА,Озренског одреда
ОЗРЕНСКОГ ПАРТИЗАНСКОГ ОДРЕДА,Озренског партизанског одреда
ОКИЋЕНОГ ПЕНЏЕРА,Окићеног пенџера
ОКРАЧ ПРЕРАСТ,Окрач прераст
ОКТОБАРСКИХ ЖРТАВА,Октобарских жртава
ОЛИМПИЈСКИХ ПОБЕДНИКА,Олимпијских победника
ОМЛАДИНСКА УЛИЦА,Омладинска
ОМЛАДИНСКИ ПАРК,Омладински парк
ОМОЉИЧКА УЛИЦА,Омољичка
ОМОРИЧКА УЛИЦА,Оморичка
ОРАОВ ДОЛ,Ораов дол
ОРАШАЧКА УЛИЦА,Орашачка
ОРВЕЛОВА УЛИЦА,Орвелова
ОРЛОВА ГЛАВА,Орлова глава
ОРЛОВА УМКА,Орлова умка
ОРЛОВИЧКА 1 ПРИЛАЗ,Орловичка 1. прилаз
ОРЛОВОГ КАМЕНА,Орловог камена
ОРФЕЛИНОВА УЛИЦА,Орфелинова
ОСКАРА ДАВИЧА ПРИЛАЗ 1,Оскара Давича прилаз 1
ОСКАРА ДАВИЧА ПРИЛАЗ 2,Оскара Давича прилаз 2
ОСЛОБОЂЕЊА  1 ДЕО,Ослобођења 1. део
ОСЛОБОЂЕЊА  2 ДЕО,Ослобођења 2. део
ОСЛОБОЂЕЊА  3 ДЕО,Ослобођења 3. део
ОСЛОБОЂЕЊА  4 ДЕО,Ослобођења 4. део
ОСЛОБОЂЕЊА  5 ДЕО,Ослобођења 5. део
ОСЛОБОЂЕЊА  6 ДЕО,Ослобођења 6. део
ОСЛОБОЂЕЊА  7 ДЕО,Ослобођења 7. део
ОСЛОБОЂЕЊА  8 ДЕО,Ослобођења 8. део
ОСЛОБОЂЕЊА  9 ДЕО,Ослобођења 9. део
ОСЛОБОЂЕЊА 10 ДЕО,Ослобођења 10. део
ОСЛОБОЂЕЊА 11 ДЕО,Ослобођења 11. део
ОСЛОБОЂЕЊА 12 ДЕО,Ослобођења 12. део
ОСЛОБОЂЕЊА 5 ДЕО,Ослобођења 5. део
ОСМА ВОЈВОЂАНСКА БРИГАДА,Осма војвођанска бригада
ОСМИ КОНГРЕС ПРИЛАЗ,Осми Конгрес прилаз
ОСНИЋКА УЛИЦА,Оснићка
ОСТРОШКА УЛИЦА,Острошка
ОФИЦИРСКА КОЛОНИЈА 1 ДЕО,Официрска колонија 1. део
ОФИЦИРСКА КОЛОНИЈА 2 ДЕО,Официрска колонија 2. део
ОФИЦИРСКА КОЛОНИЈА 3 ДЕО,Официрска колонија 3. део
ОФИЦИРСКА КОЛОНИЈА 4 ДЕО,Официрска колонија 4. део
ОФИЦИРСКА КОЛОНИЈА 5 ДЕО,Официрска колонија 5. део
ОФИЦИРСКА КОЛОНИЈА 6 ДЕО,Официрска колонија 6. део
ОШЉАЧКА УЛИЦА,Ошљачка
ПАВЛА НИКОЛИЋА 1 ПРИЛАЗ,Павла Николића 1. прилаз
ПАВЛА САВИЋА ПРИЛАЗ 1,Павла Савића прилаз 1
ПАВЛА САВИЋА ПРИЛАЗ 2,Павла Савића прилаз 2
ПАВЛА САВИЋА ПРИЛАЗ 3,Павла Савића прилаз 3
ПАВЛА САВИЋА ПРИЛАЗ 4,Павла Савића прилаз 4
ПАВЛОВАЧКА УЛИЦА,Павловачка
ПАДИЊСКА МАХАЛА,Падињска махала
ПАЛИСАДСКА 1 ДЕО,Палисадска 1. део
ПАЛИСАДСКА 2 ДЕО,Палисадска 2. део
ПАЛИСАДСКА ПРИЛАЗ 1,Палисадска прилаз 1
ПАЛИСАДСКА ПРИЛАЗ 2,Палисадска прилаз 2
ПАЛИЋ САЛАШИ,Палић салаши
ПАНДУРИЦЕ 1 ДЕО,Пандурице 1. део
ПАНДУРИЦЕ 2 ДЕО,Пандурице 2. део
ПАНДУРИЦЕ 3 ДЕО,Пандурице 3. део
ПАОРСКА УЛИЦА,Паорска
ПАПИЋА СТАН,Папића стан
ПАПУНКОВ ДЕО,Папунков део
ПАРАДНИ ТРГ,Парадни трг
ПАРГОВА МАХАЛА,Паргова махала
ПАРТИЗАНСКА 1 ДЕО,Партизанска 1. део
ПАРТИЗАНСКА 2 ДЕО,Партизанска 2. део
ПАРТИЗАНСКА 3 ДЕО,Партизанска 3. део
ПАРТИЗАНСКА 5 ДЕО,Партизанска 5. део
ПАРТИЗАНСКИ ОДРЕД,Партизански одред
ПАРТИЗАНСКИ ПУТ 1 ДЕО,Партизански пут 1. део
ПАРТИЗАНСКИ ПУТ 2 ДЕО,Партизански пут 2. део
ПАРТИЗАНСКИ ПУТ 3 ДЕО,Партизански пут 3. део
ПАРТИЗАНСКИ ПУТ 4 ДЕО,Партизански пут 4. део
ПАРТИЗАНСКИ ПУТ 5 ДЕО,Партизански пут 5. део
ПАРТИЗАНСКИ ПУТ 6 ДЕО,Партизански пут 6. део
ПАРТИЗАНСКИ САСТАНАК 2 ДЕО,Партизански састанак 2. део
ПАРТИЗАНСКИ САСТАНАК 3 ДЕО,Партизански састанак 3. део
ПАРТИЗАНСКИХ ВОДА,Партизанских вода
ПАСЈАЧКА ПРИЛАЗ,Пасјачка прилаз
ПАСЈАЧКИ ОДРЕД,Пасјачки одред
ПАСЈАЧКИХ ПАРТИЗАНА,Пасјачких партизана
ПАСЈАЧКОГ ОДРЕДА,Пасјачког одреда
ПАСТИРСКА УЛИЦА,Пастирска
ПАСУЉИШТЕ ЈУГ,Пасуљиште југ
ПАСУЉИШТЕ СЕВЕР,Пасуљиште север
ПАТРИЈАРХА АРСЕНИЈА ИВ,Патријарха Арсенија IV
ПАУНОВА 2 ДЕО,Паунова 2. део
ПАШИНАЧКА УЛИЦА,Пашиначка
ПАШИЋЕВА УЛИЦА,Пашићева
ПЕ КРАК,Пе крак
ПЕКАРСКА УЛИЦА,Пекарска
ПЕСНИЧКА УЛИЦА,Песничка
ПЕТКОВСКА МАХАЛА,Петковска махала
ПЕТРА ДРАПШИНА,Петра Драпшина
ПЕТРЕВА МАХАЛА,Петрева махала
ПЕТРИЋА МАЛА,Петрића мала
ПЕТРОВДАНСКА 1 ПРИЛАЗ,Петровданска 1. прилаз
ПЕТРОВИЋЕВА УЛИЦА,Петровићева
ПЕТРОГРАДСКА УЛИЦА,Петроградска
ПЕТРУНОВА МАХАЛА,Петрунова махала
ПЕЋКА УЛИЦА,Пећка
ПЕШЧАРА УЛИЦА,Пешчара
ПЕШЧАРСКА УЛИЦА,Пешчарска
ПИОНИРСКА УЛИЦА,Пионирска
ПИОНИРСКИ ПАРК,Пионирски парк
ПИОНИРСКИ ТРГ,Пионирски трг
ПИРОТСКИ ОДРЕД,Пиротски одред
ПЛАЧКОВСКА МАХАЛА,Плачковска махала
ПЉАКИНА УЛИЦА,Пљакина
ПОДГАЈСКА УЛИЦА,Подгајска
ПОДУНАВСКА УЛИЦА,Подунавска
ПОДУНАВСКИ ПАРТИЗАНСКИ ОДРЕД,Подунавски партизански одред
ПОЖАРЕВАЧКИ ПАРТИЗАНСКИ ОДРЕД,Пожаревачки партизански одред
ПОЛИТОВА УЛИЦА,Политова
ПОЉСКА УЛИЦА,Пољска
ПОМОРАВСКА УЛИЦА,Поморавска
ПОМОРАВСКИ ХЕРОЈИ,Поморавски хероји
ПОПОВА БАШТА,Попова башта
ПОПОВА ВОДА,Попова вода
ПОПОВА ЛИПА,Попова липа
ПОПОВА МАЛА,Попова мала
ПОПСОВА УЛИЦА,Попсова
ПОРОДИЦЕ ТРАЈКОВИЋ 4 ДЕО,Породице Трајковић 4. део
ПОРУЧНИКА СПАСИЋА И МАШАРЕ,Поручника Спасића и Машере
ПОРУЧНИЧКА УЛИЦА,Поручничка
ПОТЕС ЈЕЗДИНСКО ПОЉЕ - 1 НОВА,Потес Јездинско поље - 1. нова
ПОТЕС РАСТОКА,Потес Растока
ПОТЕС СЛАТИНА,Потес Слатина
ПОТЕС СТАРО СЕЛО,Потес Старо село
ПОТИСКИ КЕЈ,Потиски кеј
ПОТОЧАРСКА УЛИЦА,Поточарска
ПОТОЧКИ КЕЈ,Поточки кеј
ПОЧЕКОВА УЛИЦА,Почекова
ПОЧЕТНА СТАЗА,Почетна стаза
ПРВОГ МАЈА 1 ПРИЛАЗ,Првог маја 1. прилаз
ПРВОГ МАЈА 10 ДЕО,Првог маја 10. део
ПРВОГ МАЈА 11 ДЕО,Првог маја 11. део
ПРВОГ МАЈА 12 ДЕО,Првог маја 12. део
ПРВОГ МАЈА 12 ДЕО ПРИЛАЗ 1,Првог маја 12. део прилаз 1
ПРВОГ МАЈА 2 ДЕО,Првог маја 2. део
ПРВОГ МАЈА 3 ДЕО,Првог маја 3. део
ПРВОГ МАЈА 4 ДЕО,Првог маја 4. део
ПРВОГ МАЈА 5 ДЕО,Првог маја 5. део
ПРВОМАЈСКА 2 ДЕО,Првомајска 2. део
ПРВОМАЈСКА УЛИЦА,Првомајска
ПРЕКОНОШКА УЛИЦА,Преконошка
ПРЕКОРЕЧКА МАЛА,Прекоречка мала
ПРЕСЕЧКА УЛИЦА,Пресечка
ПРЕШЕРНОВА УЛИЦА,Прешернова
ПРИБОЈСКА УЛИЦА,Прибојска
ПРИДВОРИЧКА УЛИЦА,Придворичка
ПРИДОЛСКА МАХАЛА,Придолска махала
ПРИЛАЗ 1.ПРВОКУТИНСКОЈ,Прилаз 1. Првокутинској
ПРОГОРОВАЧКА УЛИЦА,Прогоровачка
ПРОКОПИЈЕВА УЛИЦА,Прокопијева
ПРОЛЕТЕРСКА-ПРИЛАЗ 1,Пролетерска прилаз 1
ПРОЛЕТЕРСКИ РЕД,Пролетерски ред
ПРОЛУПИНЕ 1 ПРИЛАЗ,Пролупине 1. прилаз
ПРОЛУПИНЕ 2 ПРИЛАЗ,Пролупине 2. прилаз
ПРОТЕ ЈЕФТИМИЈА ИВАНОВИЋА 1ДЕО,Проте Јефтимија Ивановића 1. део
ПРОТЕ ЈЕФТИМИЈА ИВАНОВИЋА 2ДЕО,Проте Јефтимија Ивановића 2. део
ПРОТЕ ЈЕФТИМИЈА ИВАНОВИЋА 3ДЕО,Проте Јефтимија Ивановића 3. део
ПРОХОРСКА УЛИЦА,Прохорска
ПУКОВНИЧКА УЛИЦА,Пуковничка
ПУТ ЗА АЛУГЕ 1 ПРИЛАЗ,Пут за Алуге 1. прилаз
ПУТ ЗА БАПСКО ПОЉЕ - КРАК 2,Пут за Бапско поље - крак 2
ПУТ ЗА БОШЊАКЕ 1 ДЕО,Пут за Бошњаке 1. део
ПУТ ЗА БОШЊАКЕ 2 ДЕО,Пут за Бошњаке 2. део
ПУТ ЗА БОШЊАКЕ 3 ДЕО,Пут за Бошњаке 3. део
ПУТ ЗА ГУЧУ - КРАК 1,Пут за Гучу - крак 1
ПУТ ЗА КАТРГУ-КРАК 1,Пут за Катргу - крак 1
ПУТ ЗА КАТРГУ-КРАК 2,Пут за Катргу - крак 2
ПУТ ЗА КОВИЈОНУ 3 ДЕО,Пут за Ковијону 3. део
ПУТ ЗА КРАЉЕВО-КРАК 1,Пут за Краљево - крак 1
ПУТ ЗА МОСТИНЕ - КРАК 1,Пут за Мостине - крак 1
ПУТ ЗА МРЧАЈЕВЦЕ - КРАК 2,Пут за Мрчајевце - крак 2
ПУТ ЗА ПАВИЋЕВАЦ 1 ДЕО,Пут за Павићевац 1. део
ПУТ ЗА ПЕЋИНУ 1 ДЕО,Пут за Пећину 1. део
ПУТ ЗА ПЕЋИНУ 2 ДЕО,Пут за Пећину 2. део
ПУТ ЗА ПОЛУГЕ,Пут за Полуге
ПУТ ЗА ПОПОВЕ ЛИВАДЕ 2 ДЕО,Пут за Попове ливаде 2. део
ПУТ ЗА РУДНИК - КРАК 2,Пут за Рудник - крак 2
ПУТ ЗА СЛАТИНСКУ БАЊУ -КРАК 1,Пут за Слатинску Бању - крак 1
ПУТ ЗА СТУБЛОВЕ 2 ДЕО,Пут за Стублове 2. део
ПУТ ЗА СТУБЛОВЕ 3 ДЕО,Пут за Стублове 3. део
ПУТ ЗА СТУБЛОВЕ 4 ДЕО,Пут за Стублове 4. део
ПУТ ЗА СТУБЛОВЕ 6 ДЕО,Пут за Стублове 6. део
ПУТ ЗА ТРЕШЊУ 1 ДЕО,Пут за Трешњу 1. део
ПУТ ЗА ТРЕШЊУ 3 ДЕО,Пут за Трешњу 3. део
ПУТ ЗА ЦРВЕНКУ 1 ДЕО,Пут за Црвенку 1. део
ПУТ ЗА ЦРВЕНКУ 2 ДЕО,Пут за Црвенку 2. део
ПУТ ЗА ЦРВЕНКУ 3 ДЕО,Пут за Црвенку 3. део
ПУТ ЗА ЦРВЕНКУ 4 ДЕО,Пут за Црвенку 4. део
ПУТ ЗА ЦРВЕНКУ 5 ДЕО,Пут за Црвенку 5. део
ПУТ ЗА ЦРВЕНКУ 6 ДЕО,Пут за Црвенку 6. део
ПУТ ПОРЕД ЦРКВЕ-КРАК 1,Пут поред цркве - крак 1
ПУТ ПОРЕД ЦРКВЕ-КРАК 2,Пут поред цркве - крак 2
ПУТ РАДИШЕ ЗАТЕЖИЋА-КРАК 1,Пут Радише Затежића - крак 1
ПЧЕЛАРСКА УЛИЦА,Пчеларска
ПЧИЊСКА УЛИЦА,Пчињска
РАВАНИЧКА УЛИЦА,Раваничка
РАДАВАЧКА УЛИЦА,Радавачка
РАДЕ СПАСОЈЕВИЋА 1 ДЕО,Раде Спасојевића 1. део
РАДИКИНСКИ ПУТ ПРИЛАЗ 1,Радикински пут прилаз 1
РАДИКИНСКИ ПУТ ПРИЛАЗ 2,Радикински пут прилаз 2
РАДЛОВА МАХАЛА,Радлова махала
РАДНИЧКА КОЛОНИЈА,Радничка колонија
РАДНИЧКА КОЛОНИЈА 1,Радничка колонија 1
РАДНИЧКА КОЛОНИЈА 2,Радничка колонија 2
РАДНИЧКА УЛИЦА,Радничка
РАДНИЧКА УЛИЦА-ЖАРКОВАЦ,Радничка улица - Жарковац
РАДНИЧКИ БАТАЉОН,Раднички батаљон
РАДНИЧКОГ БАТАЉОНА,'Радничког батаљона
РАДОША ЈОВАНОВИЋА-СЕЉЕ 1.ПРИЛАЗ,Радоша Јовановића Сеље 1. прилаз
РАЂЕВСКА УЛИЦА,Рађевска
РАЗВОДНИЧКА УЛИЦА,Разводничка
РАЈКОВА УЛИЦА,Рајкова
РАКЕНДОЛСКА УЛИЦА,Ракендолска
РАНКОВАЦ - КРАК 1,Ранковац - крак 1
РАНКОВИЋА ПРИСЕДО,Ранковића приседо
РАСИНСКА УЛИЦА,Расинска
РАТА САЛАШИ,Рата салаши
РАТАРСКА УЛИЦА,Ратарска
РАТАЧКА УЛИЦА,Ратачка
РАТКА ЈОВИЋА 1.ПРИЛАЗ,Ратка Јовића 1. прилаз
РАТКА РЕСАНОВИЋА 3 ДЕО,Ратка Ресановића 3. део
РАТНИХ ЖРТАВА,Ратних жртава
РАШИНИ САЛАШИ,Рашини салаши
РЕНАРТОВА УЛИЦА,Ренартова
РЕСАВСКА УЛИЦА,Ресавска
РЕТКО РАШЋЕ,Ретко рашће
РЕЧАНСКА МАХАЛА,Речанска махала
РЕЧАНСКА УЛИЦА,Речанска
РЕЧЕВИЋА КУЋЕ,Речевића куће
РЕЏЕВИЋ МАХАЛА,Реџевић махала
РИБАРСКА МАЛА,Рибарска мала
РИБАРСКА УЛИЦА,Рибарска
РИБНИЧКА 1 ЛЕВИ ПРИЛАЗ,Рибничка 1. леви прилаз
РИБОЛОВАЧКА УЛИЦА,Риболовачка
РИВИЧКА УЛИЦА,Ривичка
РИМСКА УЛИЦА,Римска
РИСОВАЧКА УЛИЦА,Рисовачка
РИСТОВАЧКИХ ЖРТАВА,Ристовачких жртава
РИТСКА УЛИЦА,Ритска
РОКОВАЧКА УЛИЦА,Роковачка
РОКСАНДЕ ИГЊАТОВИЋ-ДИМИТРИЈЕВИ,Роксанде Игњатовић Димитријевић
РОМСКИХ ЖРТАВА,Ромских жртава
РТАЊСКА УЛИЦА,Ртањска
РУДИЋ УЛИЦА,Рудић
